Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA1471.1,BARX2,0.15,66,1.7,540,0.7,Up,20600,1.721790937753154E-4,39,28,779,317,Up,1.791335174200944E-4,-0.883341582525309,0.824901697025895,3.74682314631907
MA0638.1,CREB3,0.13,1,0,66,0.1,Down,16031,0.559426088504049,39,1,779,63,Down,0.354938061394422,-4.168269386690783,-1.101097721530328,-0.449847427061934
MA0136.2,ELF5,0.09,76,1.9,1143,1.5,Up,18348,0.028324712131726,39,31,779,528,Up,0.15793026817384,-0.443573187996144,0.234144726637915,0.801534627172755
MA0647.1,GRHL1,0.12,22,0.6,141,0.2,Up,18053,0.04682345891203,39,11,779,73,Up,0.001058451814738,-2.593475829990755,1.62651407574133,2.975328908140093
MA1547.1,PITX2,0.01,12,0.3,102,0.1,Up,17663.5,0.085905896804601,39,11,779,93,Up,0.010685251665483,-2.419864772465119,1.279291960690058,1.971215244614257
MA1655.1,ZNF341,0.06,5,0.1,136,0.2,Down,15943,0.601265422770766,39,4,779,120,Down,0.495778269232098,-2.913685811601307,-0.440339870266967,-0.304712512984527
MA0498.2,MEIS1,0,5,0.1,73,0.1,Up,15782.5,0.680984030489288,39,5,779,69,Up,0.387425748784874,-3.165906634757042,0.643115010434471,0.411811518920018
MA1512.1,KLF11,0.15,13,0.3,482,0.6,Down,18144,0.040258230001849,39,6,779,283,Down,0.009079191168974,-2.031270658895783,-1.144140742280455,-2.041952839419182
MA0729.1,RARA,0,0,0,0,0,Up,15190.5,1,39,0,779,0,Up,1,-8.455092980437444,4.302624464520682,-0
MA1550.1,PPARD,0.08,0,0,1,0,Down,15210,0.989195391403239,39,0,779,1,Down,0.999999999999735,-7.662611730076866,2.717661963799525,0.000000000000115
MA0753.2,ZNF740,0.04,4,0.1,88,0.1,Down,15478,0.841748504875702,39,3,779,45,Up,0.49391584652369,-3.797518199309293,0.60218474637959,0.306347039950226
MA0848.1,FOXO4,0.1,25,0.6,270,0.3,Up,18051,0.046977314027894,39,18,779,213,Up,0.016603031655531,-1.481320167812724,0.773985570529141,1.779812604065078
MA1632.1,ATF2,0.13,4,0.1,120,0.2,Down,15987.5,0.57993125693809,39,2,779,82,Down,0.417167692827591,-3.610967825870854,-0.741769654837772,-0.379689332484221
MA0073.1,RREB1,0.15,0,0,21,0,Down,15580.5,0.786514361486491,39,0,779,20,Down,0.618205166827616,-5.776316978128402,-1.054927540097402,-0.208867369516413
MA0881.1,Dlx4,0.02,41,1.1,311,0.4,Up,18501.5,0.021484550856915,39,16,779,183,Up,0.020139428212129,-1.673077794336611,0.827382331035922,1.695952863863948
MA0003.4,TFAP2A,0.15,6,0.2,271,0.3,Down,16568,0.338759322850354,39,4,779,149,Down,0.208286021367058,-2.758129642617235,-0.75145220823511,-0.681339875740501
MA0476.1,FOS,0.07,26,0.7,303,0.4,Up,17448.5,0.116859631083083,39,13,779,138,Up,0.019744349363723,-2.020778146331116,0.943769800634962,1.704557173013804
MA1112.2,NR4A1,0.13,14,0.4,186,0.2,Up,16352.5,0.419687644673365,39,11,779,163,Up,0.314641914975625,-2.016738589659896,0.473039595079612,0.502183423384427
MA0609.2,CREM,0.04,2,0.1,30,0,Up,15287.5,0.946292976625361,39,1,779,15,Up,0.54572908813589,-5.185513574883429,0.933390654854963,0.263022897086881
MA0760.1,ERF,0.1,8,0.2,61,0.1,Up,16540.5,0.348490178591489,39,6,779,52,Up,0.050711572216263,-3.247750362533837,1.288818664995651,1.294892924765424
MA0151.1,Arid3a,0.07,170,4.4,1386,1.8,Up,21518.5,1.110040037510807E-5,39,35,779,544,Up,0.006236641577912,-0.335825301326649,0.363583345308457,2.205049214295478
MA1657.1,ZNF652,0.14,11,0.3,87,0.1,Up,16899.5,0.235293403264935,39,8,779,76,Up,0.051105146147174,-2.782667638465949,1.13269946307837,1.291535365407541
MA0736.1,GLIS2,0.12,0,0,30,0,Down,15736.5,0.704557534396462,39,0,779,28,Down,0.638858962799989,-5.538647973355073,-1.53026554964406,-0.194595007942225
MA0163.1,PLAG1,0.13,0,0,36,0,Down,15834,0.654957787631502,39,0,779,33,Down,0.397349241680875,-5.422048385208558,-1.763464725937091,-0.400827611473376
MA0019.1,Ddit3::Cebpa,0.13,36,0.9,362,0.5,Up,18442,0.023943241213203,39,20,779,256,Up,0.023278524653027,-1.274909470324875,0.657361453531711,1.633044547877526
MA1544.1,OVOL1,0.14,4,0.1,59,0.1,Up,15742,0.70172343718966,39,4,779,51,Up,0.325225509352452,-3.526880216124679,0.786048938779776,0.487815397467524
MA0846.1,FOXC2,0.06,0,0,53,0.1,Down,16185,0.489791104627021,39,0,779,51,Down,0.164611382275571,-5.111842716845834,-2.383876062662537,-0.783540138209022
MA0527.1,ZBTB33,0.15,1,0,178,0.2,Down,16849,0.249418483819425,39,1,779,104,Down,0.048856394731867,-3.808932164036424,-1.819772166839045,-1.311078584145748
MA0157.2,FOXO3,0.14,30,0.8,269,0.3,Up,19664.5,0.001889855759665,39,22,779,209,Up,1.726520884168331E-4,-1.353763215422931,1.083671127151005,3.762828164013508
MA0042.2,FOXI1,0.1,20,0.5,256,0.3,Up,16890.5,0.237768381438047,39,14,779,202,Up,0.192069908895446,-1.695213433987664,0.498827361876267,0.716540669621937
PH0082.1,Irx2,0.15,22,0.6,155,0.2,Up,16837,0.252860329600134,39,8,779,78,Up,0.054783318695148,-2.764051185366461,1.095466556879394,1.261351662346146
MA0691.1,TFAP4,0.07,21,0.5,165,0.2,Up,18135,0.040870696801549,39,12,779,89,Up,0.001459859407172,-2.391256996917953,1.46266487703115,2.835688967249581
MA0089.2,NFE2L1,0.15,3,0.1,31,0,Up,15754.5,0.695297769968255,39,3,779,31,Up,0.217133322753881,-4.062775557658684,1.132699463078369,0.663273521651068
MA0844.1,XBP1,0.15,0,0,84,0.1,Down,16711.5,0.29084275768778,39,0,779,78,Down,0.043526649169407,-4.80778260599163,-2.991996284370945,-1.361244765033038
MA0861.1,TP73,0.15,0,0,32,0,Down,15717,0.714638551733171,39,0,779,27,Down,0.634182833831592,-5.564413123675114,-1.478735249003978,-0.197785517706459
MA0819.1,CLOCK,0.1,6,0.2,216,0.3,Down,16265.5,0.455338141384568,39,2,779,97,Down,0.214042626297601,-3.490463776118957,-0.982777754341566,-0.669499728882802
MA0079.4,SP1,0.15,0,0,141,0.2,Down,17140.5,0.175673134285033,39,0,779,100,Down,0.010063058841852,-4.62956713484798,-3.348427226658247,-1.9972699878471
MA1581.1,ZBTB6,0.06,1,0,62,0.1,Down,15838,0.652953260832327,39,1,779,53,Down,0.506925732537102,-4.291878236876292,-0.853880021159309,-0.295055662583623
MA1579.1,ZBTB26,0.02,18,0.5,96,0.1,Up,18674,0.015556667145847,39,13,779,88,Up,3.759391550657066E-4,-2.343846454314211,1.589906416601153,3.424882439001816
MA0076.2,ELK4,0.02,7,0.2,33,0,Up,16218.5,0.475285589086561,39,4,779,29,Up,0.066463510993782,-3.928808955035366,1.589906416601153,1.177416720461005
MA0139.1,CTCF,0.09,2,0.1,18,0,Up,15637,0.756502646823861,39,2,779,17,Up,0.228088521007397,-4.72948742452128,1.495269542463078,0.641896570876748
MA0686.1,SPDEF,0.1,4,0.1,34,0,Up,16194.5,0.485653555978792,39,4,779,28,Up,0.060444592049357,-3.953685472633917,1.639659451798253,1.218642549198337
MA1105.2,GRHL2,0.14,24,0.6,239,0.3,Up,18499,0.021583252805907,39,18,779,192,Up,0.004456877735525,-1.556008979831837,0.923363194567368,2.350969279648392
MA0494.1,Nr1h3::Rxra,0.1,1,0,9,0,Up,15404.5,0.881857769036978,39,1,779,9,Up,0.388162835929785,-5.538647973355073,1.639659451798253,0.410986047832901
MA0071.1,RORA,0.05,13,0.3,119,0.2,Up,17188,0.165385315565041,39,10,779,101,Up,0.031562692500565,-2.426266310455476,1.029605970114265,1.500825955771224
MA0596.1,SREBF2,0.07,9,0.2,53,0.1,Up,17662.5,0.08603277240143,39,9,779,53,Up,0.001588383496955,-2.960395730515077,1.80908499156312,2.799044633833433
MA0595.1,SREBF1,0.04,6,0.2,13,0,Up,17274,0.147922480661682,39,6,779,13,Up,1.36554709383535E-4,-4.227429370285163,3.248176680498306,3.864693317684523
MA0671.1,NFIX,0.02,77,2,927,1.2,Up,17948,0.055495662536605,39,30,779,475,Up,0.061920855492315,-0.543073546225719,0.340060271223005,1.208163052114806
MA0145.2,Tcfcp2l1,0.04,2,0.1,7,0,Up,15833,0.655459308864918,39,2,779,7,Up,0.064525123128704,-5.340683635189503,2.717661963799525,1.190271158050028
MA0833.2,ATF4,0.05,6,0.2,28,0,Up,16981.5,0.213580905243593,39,6,779,28,Up,0.0039664303356,-3.688428114284527,2.170174168497032,2.401600169042092
MA0628.1,POU6F1,0.04,26,0.7,156,0.2,Up,18153.5,0.039620199345603,39,11,779,69,Up,6.851647496678455E-4,-2.633841466047184,1.707245347854187,3.164204988699146
MA0442.2,SOX10,0.01,13,0.3,92,0.1,Up,17605.5,0.093518537775411,39,10,779,79,Up,0.006173973229978,-2.602492791405886,1.382058932015087,2.20943525792776
MA0820.1,FIGLA,0.01,6,0.2,24,0,Up,16698.5,0.294985833041645,39,5,779,23,Up,0.008305688687404,-3.948082745279977,2.207467231480342,2.080624351082669
MA0670.1,NFIA,0.01,31,0.8,371,0.5,Up,17711.5,0.079991518011973,39,19,779,275,Up,0.122487825769388,-1.259437616720741,0.482118174811773,0.911907074270212
MA0004.1,Arnt,0.1,19,0.5,548,0.7,Down,17469,0.113574579284646,39,9,779,311,Down,0.042754254884481,-1.68958504720365,-0.732536375059735,-1.369020657990816
MA1466.1,ATF6,0.13,0,0,15,0,Down,15483,0.839033627993097,39,0,779,15,Down,0.999999999998725,-5.977994825244006,-0.651571845866193,-0.000000000000554
MA0488.1,JUN,0.07,4,0.1,29,0,Up,16218,0.475500342472215,39,4,779,27,Up,0.054735735590306,-3.979450622953957,1.691189752438335,1.261729041082652
MA0741.1,KLF16,0.15,27,0.7,1011,1.3,Down,17757.5,0.074638331044949,39,11,779,344,Down,0.067376394174586,-1.479131916056792,-0.602173752126597,-1.17149223514747
MA0077.1,SOX9,0.1,55,1.4,364,0.5,Up,21356,1.854733283368493E-5,39,25,779,248,Up,7.567782782857797E-5,-1.140329288670553,1.017947764929891,4.121031341928685
MA0608.1,Creb3l2,0.15,16,0.4,406,0.5,Down,16497,0.36424138946775,39,7,779,213,Down,0.266197027667897,-2.13260155282294,-0.52857719949129,-0.57479679812745
MA1127.1,FOSB,0.05,1,0,23,0,Down,15322.5,0.926961182823704,39,1,779,13,Up,0.498198761334534,-5.285167978995132,1.132699463078369,0.302597356579211
MA0752.1,ZNF410,0.01,0,0,1,0,Down,15210,0.989195391403239,39,0,779,1,Down,0.999999999999735,-7.662611730076866,2.717661963799525,0.000000000000115
MA1566.1,TBX3,0.14,300,7.7,4414,5.7,Up,16628,0.318140123212406,39,35,779,747,Down,0.086342557204674,-0.107254536142369,-0.093558185060104,-1.0637750930039
MA0607.1,Bhlha15,0.1,17,0.4,295,0.4,Up,16286.5,0.446580099590008,39,12,779,174,Up,0.239954183067068,-1.909623272445255,0.499397428085754,0.619871674707971
MA0657.1,KLF13,0.15,0,0,28,0,Down,15697.5,0.724769607261029,39,0,779,26,Down,0.629978038818246,-5.591132753155844,-1.425295990042518,-0.200674589889739
MA0624.1,NFATC1,0.01,38,1,453,0.6,Up,17627.5,0.090569619266216,39,19,779,312,Up,0.31709724687726,-1.168535681231595,0.300314303833481,0.498807528616886
MA0839.1,CREB3L1,0.14,3,0.1,28,0,Up,15813,0.665522114018206,39,3,779,28,Up,0.179537680956371,-4.134970512326271,1.277089372413544,0.745844388790291
MA1643.1,NFIB,0.07,1,0,3,0,Up,15521.5,0.818195528856824,39,1,779,3,Up,0.177801524809384,-6.258934269048064,3.080232043184234,0.750064518880643
MA1151.1,RORC,0.06,6,0.2,31,0,Up,16923,0.228917092293193,39,6,779,31,Up,0.006160461382038,-3.616233159616939,2.025784259161857,2.210386760535339
MA0160.1,NR4A2,0,4,0.1,21,0,Up,16356.5,0.41808898355139,39,4,779,20,Up,0.023526266360722,-4.191354477407246,2.114997461344911,1.628446990273861
MA0598.3,EHF,0.15,55,1.4,805,1,Up,17781.5,0.071963723484532,39,29,779,459,Up,0.065431820024464,-0.591810930112006,0.341346462593488,1.184210999377804
MA1493.1,HES6,0.02,1,0,2,0,Up,15541,0.807688993580752,39,1,779,2,Up,0.136479694225772,-6.501647682633185,3.565658870354476,0.864931959185116
